,지역,주소,인근 지하철,고시원명,빈방,총 방갯수,월세,식사 제공,주차 제공,남녀 구분,층 분리
873,서울,서울 강동구 양재대로89길 24,5호선 길동역,마이빌고시텔 길동역점,1개,['33개'],월세  23~28,Y,3,공용,N
874,서울,서울 강동구 양재대로 1496,5호선 길동역,탑레지던스 길동역점,빈방없음,['30개'],월세  35~50,Y,N,공용,N
875,서울,서울 강동구 양재대로111길 15,대구1호선 중앙로역,멀티하우스 동성로본점,빈방없음,['40개'],월세  27~38,Y,N,공용,N
876,대구,대구 중구 중앙대로 394-8,5호선 둔촌동역,파브원룸텔 ,빈방없음,['35개'],월세  30~60,Y,N,공용,N
877,서울,서울 강동구 양재대로89가길 42,4호선 혜화역,씨엘하우스 대학로점,1개,['30개'],월세  35~40,Y,N,공용,N
878,서울,서울 종로구 창경궁로227,5호선 강동역,싱글하우스 성내점,빈방없음,['35개'],월세  40~50,Y,N,공용,N
879,서울,서울 강동구 천호대로176길 32,7호선 논현역,동진고시텔,1개,['27개'],월세  38~50,Y,N,공용,N
880,서울,서울 서초구 사평대로57길 100,2호선 강남역,역삼레지던스,빈방없음,['30개'],월세  28~40,Y,2,공용,N
881,서울,서울 강남구 역삼로11길 10,3호선 충무로역,힐스테이원룸텔,빈방없음,['40개'],월세  38~60,Y,2,공용,N
882,서울,서울 중구 필동로 46,4호선 명동역,명동게스트원룸텔,빈방없음,['37개'],월세  45~60,Y,N,공용,N
883,서울,서울 중구 삼일대로4길 2,3호선 동대입구역,해피하우스 동국대점,빈방없음,['25개'],월세  40~50,Y,N,공용,Y
884,서울,서울 중구 동호로 260,분당선 구룡역,보보레지던스 개포점,빈방없음,['40개'],월세  30~48,Y,N,공용,N
885,서울,서울 강남구 선릉로 14길 7,5호선 길동역,강동게스트원룸텔,빈방없음,['40개'],월세  35~50,Y,N,공용,N
886,서울,서울 강동구 진황도로47길 74,2호선 역삼역,런던하우스 역삼역점,빈방없음,['29개'],월세  45~65,Y,N,공용,Y
887,서울,서울 강남구 논현로77길 7,1호선 영등포역,멀티하우스 영등포점,빈방없음,['28개'],월세  40~40,Y,2,공용,Y
888,서울,서울 영등포구 영신로19길 5-3,1호선 가산디지털단지역,리더스고시텔,빈방없음,['56개'],월세  18~30,Y,2,공용,N
889,서울,서울 금천구 가산로 142,4호선 성신여대입구역,산호웰빙텔,빈방없음,['36개'],월세  26~45,Y,N,공용,Y
890,서울,서울 성북구 동소문로27길 1,4호선 성신여대입구역,소호원룸텔 성신여대점,빈방없음,['40개'],월세  20~55,Y,N,공용,Y
891,서울,서울 성북구 동소문로20길 28-4 ,1호선 독산역,로뎀빌리빙텔,빈방없음,['35개'],월세  25~40,Y,2,공용,N
892,서울,서울 금천구 범안로16길 7,2호선 을지로4가역,청계하우스,빈방없음,['19개'],월세  50~70,Y,N,공용,N
893,서울,서울 종로구 청계천로 189-1,1호선 가산디지털단지역,래미안리빙텔,빈방없음,['18개'],월세  21~38,Y,3,공용,N
894,서울,서울 금천구 가산로 152,2호선 충정로역,학림학사,빈방없음,['40개'],월세  35~43,Y,N,공용,Y
895,서울,서울 중구 서소문로6길 46,1호선 광운대역,한마음고시원,빈방없음,['57개'],월세  20~27,Y,N,공용,N
896,서울,서울 노원구 광운로 37-1,6호선 상수역,홍대파인하우스,14개,['43개'],월세  20~55,Y,N,공용,Y
897,서울,서울 마포구 독막로7길 56,4호선 노원역,휴먼원룸텔,1개,['55개'],월세  28~60,Y,10,공용,N
898,서울,서울 노원구 상계로1길 38-11,4호선 노원역,엘린하우스 노원역점,1개,['26개'],월세  33~45,Y,3,공용,N
899,서울,서울 노원구 상계로 75,7호선 공릉역,푸른고시원,1개,['42개'],월세  20~25,Y,N,공용,Y
900,서울,서울 노원구 동일로192길 58,N,웰빙레지던스 수원북문점,1개,['16개'],월세  35~38,Y,N,공용,N
901,경기,경기 수원시 장안구 팔달로259번길 10,1호선 수원역,비바원룸텔,1개,['45개'],월세  35~50,Y,2,공용,N
902,경기,경기 수원시 팔달구 향교로3번길 5,1호선 창동역,모던리빙텔 창동역점,빈방없음,['30개'],월세  30~55,Y,N,공용,N
903,서울,서울 도봉구 마들로11가길 15,7호선 신중동역,에이브리빙텔,1개,['74개'],월세  30~40,Y,24,공용,Y
904,경기,경기 부천시 부흥로307번길 60,2호선 교대역,허브하우스 교대역점,1개,['45개'],월세  35~50,Y,3,공용,Y
905,서울,서울 서초구 반포대로26길 48 ,4호선 미아사거리역,싱글하우스고시텔 미아삼거리역점,빈방없음,['30개'],월세  22~38,Y,3,공용,N
906,서울,서울 강북구 월계로7나길 4,5호선 행당역,웰컴리빙텔,1개,['44개'],월세  40~45,Y,N,공용,Y
907,서울,서울 성동구 행당로11길 8,4호선 수유역,동명고시텔,빈방없음,['52개'],월세  20~28,Y,N,공용,N
908,서울,서울 강북구 노해로 13,2호선 서초역,예그린하우스 교대역점,1개,['32개'],월세  40~65,Y,1,공용,N
909,서울,서울 서초구 반포대로26길 41,8호선 신흥역,팰리스리빙텔,빈방없음,['75개'],월세  31~45,Y,N,공용,Y
910,경기,경기 성남시 수정구 수정남로 131,4호선 수유역,코지하우스,빈방없음,['22개'],월세  40~55,Y,N,공용,N
911,서울,서울 강북구 도봉로 284-9,N,씨에프cf싱글홈,빈방없음,['53개'],월세  30~38,Y,N,공용,N
912,경기,경기 수원시 팔달구 정조로791번길 16-6,N,힐링하우스 정왕역점,빈방없음,['25개'],월세  35~40,Y,N,공용,N
913,경기,경기 시흥시 서촌상가3길 15-6,4호선 수유역,강북고시원,빈방없음,['68개'],월세  20~30,Y,N,공용,N
914,서울,서울 강북구 도봉로 377,6호선 안암역,아인하우스,빈방없음,['13개'],월세  35~52,Y,N,여성전용,N
915,서울,서울 동대문구 안암로 120,4호선 중앙역,드림빌 오피스형 원룸텔,7개,['40개'],월세  30~45,Y,6,공용,N
916,경기,경기 안산시 단원구 광덕동로 99,4호선 상록수역,상록수고시텔,1개,['45개'],월세  28~34,Y,40,공용,N
917,경기,경기 안산시 상록구 상록수로 28,4호선 한대앞역,더파크하우스,7개,['40개'],월세  25~39,Y,7,공용,N
918,경기,경기 안산시 상록구 충장로6길 27,1호선 수원역,에이스고시텔,빈방없음,['50개'],월세  21~35,Y,N,공용,Y
919,경기,경기 수원시 팔달구 향교로1번길 20,N,레지던스17,빈방없음,['80개'],월세  35~50,Y,2,공용,Y
920,경기,경기 수원시 영통구 동수원로513번길 21,N,현대리빙텔,빈방없음,['38개'],월세  24~33,Y,N,남성전용,N
921,경기,경기 용인시 수지구 죽전로 146,9호선 언주역,좋은리빙텔 언주역점,빈방없음,['42개'],월세  27~45,Y,N,공용,N
922,서울,서울 강남구 봉은사로33길 10,1호선 제기동역,심플하우스 제기역점,1개,['53개'],월세  35~60,Y,N,공용,N
923,서울,서울 동대문구 고산자로 455,분당선 보정역,모젠원룸텔 보정점,빈방없음,['32개'],월세  27~50,Y,5,공용,N
924,경기,경기 용인시 기흥구 용구대로 2593,5호선 장한평역,에델하임원룸텔,1개,['27개'],월세  40~40,Y,N,공용,N
925,서울,서울 동대문구 장한로26가길 69,분당선 죽전역,달빛스테이,1개,['48개'],월세  32~60,Y,4,공용,N
926,경기,경기 용인시 기흥구 죽전로7,5호선 신정역,목동클래식리빙텔,빈방없음,['32개'],월세  28~50,Y,2,공용,N
927,서울,서울 양천구 오목로206,1호선 구로역,스카이리빙텔,빈방없음,['50개'],월세  25~40,Y,5,공용,N
928,서울,서울 구로구 구로중앙로 217,1호선 오산역,미니하우스 오산시청점,1개,['33개'],월세  30~40,Y,N,공용,N
929,경기,경기 오산시 성호대로 122,1호선 회기역,뉴인터넷고시원,빈방없음,['32개'],월세  20~30,Y,N,공용,N
930,서울,서울 동대문구 전농로38길 89,1호선 오산역,제이J리빙텔,빈방없음,['36개'],월세  40~45,Y,N,공용,N
931,경기,경기 오산시 운천로 80-17 ,1호선 신이문역,아트원룸텔 이문점,1개,['28개'],월세  35~45,Y,N,공용,N
932,서울,서울 동대문구 이문로 186,1호선 청량리역,꿈에그린고시텔,빈방없음,['33개'],월세  25~35,Y,N,공용,N
933,서울,서울 동대문구 전농로37길 78,1호선 회기역,시대고시원,빈방없음,['80개'],월세  20~28,Y,N,공용,Y
934,서울,서울 동대문구 서울시립대로 160,6호선 고려대역,에꼴리빙텔,빈방없음,['16개'],월세  32~35,Y,N,공용,N
935,서울,서울 동대문구 회기로8길 11,5호선 영등포시장역,싱글레지던스 영등포점,4개,['50개'],월세  25~40,Y,N,공용,Y
936,서울,서울 영등포구 영등포로36길 3,2호선 까치산역,하이원리빙텔,빈방없음,['36개'],월세  30~48,Y,N,공용,N
937,서울,서울 강서구 강서로7길 20,1호선 종로3가역,엘리트레지던스,1개,['42개'],월세  35~60,Y,N,공용,Y
938,서울,서울 종로구 삼일대로20길 20,1호선 영등포역,아띠스위트 원룸텔,6개,['37개'],월세  39~70,Y,N,공용,N
939,서울,서울 영등포구 영등포로 248 ,2호선 대림역,중앙리빙텔,빈방없음,['35개'],월세  26~38,Y,N,공용,Y
940,서울,서울 영등포구 도림천로11길 24 ,경의중앙선 서울역 (경의중앙선 ),종로고시텔,빈방없음,['70개'],월세  30~50,Y,N,공용,Y
941,서울,서울 중구 청파로 439,5호선 영등포시장역,라이프하우스 원룸텔,1개,['35개'],월세  30~45,Y,N,공용,N
942,서울,서울 영등포구 버드나루로 48,2호선 영등포구청역,리빙하우스,1개,['43개'],월세  30~66,Y,2,공용,Y
943,서울,서울 영등포구 국회대로37길 5,3호선 남부터미널역,교대엘리트원룸텔,빈방없음,['31개'],월세  35~65,Y,N,공용,Y
944,서울,서울 서초구 사임당로 78,N,자인빌,빈방없음,['24개'],월세  30~30,Y,6,공용,N
945,경남,경남 진주시 도동천로 35,2호선 강남역,소호리빙텔 강남점,1개,['36개'],월세  30~55,Y,N,공용,N
946,서울,서울 서초구 서운로 164,3호선 압구정역,코쿤하우스 압구정점,1개,['28개'],월세  38~53,Y,4,공용,N
947,서울,서울 강남구 논현로175길 68,7호선 보라매역,늘푸른고시원,빈방없음,['40개'],월세  15~35,Y,2,공용,Y
948,서울,서울 영등포구 신풍로19가길 7,7호선 신중동역,썬원룸텔,1개,['31개'],월세  23~32,Y,N,공용,N
949,경기,경기 부천시 소향로 241,5호선 영등포시장역,희망고시텔,빈방없음,['26개'],월세  35~35,Y,N,남성전용,N
950,서울,서울 영등포구 영중로20길 3,1호선 송내역,로데오고시원,빈방없음,['35개'],월세  13~16,Y,N,공용,N
951,경기,경기 부천시 상일로94번길 16,2호선 잠실새내역,잠실다온빌,빈방없음,['14개'],월세  70~70,Y,3,공용,N
952,서울,서울 송파구 백제고분로7길 46-34,3호선 가락시장역,심플하우스 가락시장역점,1개,['40개'],월세  37~55,Y,4,공용,N
953,서울,서울 송파구 송파대로30길 23,2호선 홍대입구역,홍아트빌 여성전용,1개,['58개'],월세  38~55,Y,N,여성전용,N
954,서울,서울 마포구 와우산로27길 56,8호선 강동구청역,비바레지던스,빈방없음,['35개'],월세  37~60,Y,5,공용,N
955,서울,서울 송파구 올림픽로 509,1호선 신길역,새롬하우스 대방점,1개,['28개'],월세  35~43,Y,N,공용,N
956,서울,서울 영등포구 영등포로72길 3 ,1호선 부천역,현대리빙텔,빈방없음,['65개'],월세  36~40,Y,N,공용,N
957,경기,경기 부천시 부천로6번길 34,6호선 돌곶이역,에이플러스 원룸텔,1개,['44개'],월세  20~38,Y,20,공용,N
958,서울,서울 성북구 화랑로 275 ,5호선 명일역,럭셔리고시텔,빈방없음,['42개'],월세  18~24,Y,40,공용,N
959,서울,서울 강동구 양재대로138길 20,우이신설선 북한산보국문역,상록고시원,빈방없음,['30개'],월세  29~34,Y,5,공용,Y
960,서울,서울 성북구 솔샘로7길 24,8호선 석촌역,인재고시텔,빈방없음,['42개'],월세  18~27,Y,N,공용,N
961,서울,서울 송파구 가락로84,1호선 역곡역,그린빌고시룸,빈방없음,['43개'],월세  18~24,Y,N,공용,N
962,경기,경기 부천시 역곡로1번길 6,9호선 송파나루역,랜트하우스,빈방없음,['26개'],월세  50~80,Y,5,공용,N
963,서울,서울 송파구 오금로15길 16,2호선 대림역,산호레지던스 대림점,빈방없음,['40개'],월세  29~39,Y,N,공용,N
964,서울,서울 영등포구 도림로 153,2호선 서초역,서초고시텔,빈방없음,['16개'],월세  40~50,Y,2,공용,N
965,서울,서울 서초구 반포대로19길 9-7,1호선 신도림역,캐슬리빙텔,빈방없음,['68개'],월세  40~70,Y,N,공용,Y
966,서울,서울 영등포구 도영로7길 14,1호선 소사역,페파민트오피스,빈방없음,['18개'],월세  27~35,Y,N,공용,N
967,경기,경기 부천시 소사로 313,7호선 신중동역,클라임고시텔,빈방없음,['60개'],월세  18~30,Y,N,공용,N
968,경기,경기 부천시 중동로248번길 31,5호선 영등포시장역,길고시원,빈방없음,['46개'],월세  20~27,Y,N,공용,N
969,서울,서울 영등포구 영신로32길 28,2호선 이대역,아이피IP레지던스 이대역점,빈방없음,['53개'],월세  28~48,Y,N,여성전용,N
970,서울,서울 서대문구 이화여대8길 3,2호선 이대역,이화고시텔 여성전용,빈방없음,['70개'],월세  17~24,Y,N,여성전용,N
971,서울,서울 서대문구 이화여대5길 8,N,성관고시원 남성전용,빈방없음,['28개'],월세  16~20,Y,N,공용,N
972,서울,서울 관악구 대학14길 77-4,2호선 서울대입구역,성창원룸텔,빈방없음,['15개'],월세  30~45,Y,3,공용,N
973,서울,서울 관악구 중앙2길 5,2호선 역삼역,스타리빙텔 역삼역점,빈방없음,['37개'],월세  30~45,Y,1,공용,Y
974,서울,서울 강남구 역삼로17길 61,2호선 충정로역,웰컴고시텔,빈방없음,['45개'],월세  23~45,Y,2,공용,Y
975,서울,서울 서대문구 경기대로 36 ,2호선 낙성대역,캐슬파인 서울대점,빈방없음,['46개'],월세  30~45,Y,N,공용,Y
976,서울,서울 관악구 낙성대로 20,6호선 창신역,올리브하우스,빈방없음,['36개'],월세  30~33,Y,5,공용,N
977,서울,서울 종로구 지봉로12길 6,2호선 신림역,행복고시원 신림역점,빈방없음,['25개'],월세  35~40,Y,N,공용,N
978,서울,서울 관악구 신림로68길 38,7호선 면목역,메트로레지던스 면목점,1개,['30개'],월세  32~43,Y,N,공용,N
979,서울,서울 중랑구 면목로 394,경의중앙선 중랑역,사이버고시텔,빈방없음,['20개'],월세  15~30,Y,1,공용,N
980,서울,서울 중랑구 망우로226,N,동일고시원,빈방없음,['27개'],월세  15~23,Y,N,공용,N
981,서울,서울 관악구 대학14길 77-20,8호선 암사역,풀옵션레지던스 암사점,빈방없음,['48개'],월세  33~47,Y,4,공용,N
982,서울,서울 강동구 천중로23길 43,2호선 잠실새내역,해피하우스 잠실새내역점,1개,['30개'],월세  30~50,Y,1,공용,N
983,서울,서울 송파구 백제고분로9길 47 ,9호선 석촌고분역,로하스리빙텔,빈방없음,['37개'],월세  27~70,Y,N,공용,Y
984,서울,서울 송파구 삼학사로 42-1 ,2호선 신촌역,하영리빙텔,빈방없음,['33개'],월세  28~38,Y,N,공용,N
985,서울,서울 서대문구 연세로7길 18,경의중앙선 문산역,레브랑스 리빙텔,1개,['60개'],월세  20~35,Y,10,공용,N
986,경기,경기 파주시 문산읍 문산로26번길 14,경의중앙선 금촌역,멤버리빙텔,빈방없음,['27개'],월세  25~45,Y,N,공용,Y
987,경기,경기 파주시 중앙로 273,2호선 서울대입구역,한누리고시원,빈방없음,['47개'],월세  17~25,Y,N,공용,N
988,서울,서울 관악구 남부순환로 1835-26,N,함인정 여성전용고시원,1개,['41개'],월세  25~29,Y,3,여성전용,N
989,서울,서울 관악구 호암로26가길 47,2호선 신림역,노아리빙텔 신림역점,빈방없음,['25개'],월세  30~45,Y,3,공용,N
990,서울,서울 관악구 남부순환로191길 11,N,신림 여성전용 하우스,빈방없음,['10개'],월세  20~27,Y,N,여성전용,N
991,서울,서울 관악구 방천길 11,N,계원고시텔,빈방없음,['36개'],월세  28~32,Y,5,공용,N
992,경기,경기 의왕시 계원대학로 24,2호선 상왕십리역,베스트원룸텔,빈방없음,['36개'],월세  30~60,Y,N,공용,N
993,서울,서울 성동구 왕십리로 331,2호선 낙성대역,드림하우스 ,2개,['24개'],월세  40~53,Y,1,공용,N
994,서울,서울 관악구 남부순환로 1941,4호선 인덕원역,그랜드원룸텔 인덕원,빈방없음,['59개'],월세  38~53,Y,N,공용,Y
995,경기,경기 안양시 동안구 인덕원로30번길 67,경의중앙선 서강대역,로고스원룸,빈방없음,['23개'],월세  55~55,Y,5,공용,N
996,서울,서울 마포구 백범로24-1,2호선 역삼역,탑리빙텔 역삼역점,빈방없음,['28개'],월세  38~60,Y,2,공용,Y
997,서울,서울 강남구 테헤란로20길 11,2호선 역삼역,더게스트하우스 역삼역점,빈방없음,['18개'],월세  50~70,Y,N,공용,N
998,서울,서울 강남구 테헤란로21길 8,6호선 상수역,형진 여성전용고시텔 ,빈방없음,['15개'],월세  25~42,Y,N,여성전용,N
999,서울,서울 마포구 와우산로15길28,인천1호선 계산역,삼성고시텔,1개,['24개'],월세  27~36,Y,10,공용,N
1000,인천,인천 계양구 계양문화로59번길 14,경의중앙선 금촌역,코쿤하우스 파주금촌점,빈방없음,['30개'],월세  35~35,Y,2,공용,Y
1001,경기,경기 파주시 문화로 55-3,4호선 혜화역,코쿤하우스 대학로점,빈방없음,['27개'],월세  50~55,Y,N,여성전용,N
1002,서울,서울 종로구 이화장길 58,9호선 신논현역,프라임원룸텔 논현역점,1개,['42개'],월세  33~50,Y,N,공용,N
1003,서울,서울 강남구 강남대로114길 35,1호선 종각역,에이원레지던스,1개,['46개'],월세  35~70,Y,N,공용,N
1004,서울,서울 종로구 종로10길 16,1호선 종로3가역,파고다원룸텔,빈방없음,['40개'],월세  40~70,Y,N,공용,Y
1005,서울,서울 종로구 삼일대로20길 17,의정부경전철의정부중앙역,명품원룸텔 의정부점,빈방없음,['30개'],월세  40~50,Y,2,공용,N
1006,경기,경기 의정부시 호국로1332번길 71,1호선 서울역,서울역쉐어하우스,빈방없음,['24개'],월세  25~30,Y,N,공용,Y
1007,서울,서울 용산구 후암로 91-21,7호선 상동역,예가빌 원룸,빈방없음,['24개'],월세  30~35,Y,N,공용,N
1008,경기,경기 부천시 소향로13번길 14-11,5호선 길동역,행복원룸텔 길동역점,1개,['36개'],월세  35~60,Y,4,공용,Y
1009,서울,서울 강동구 천호대로 177길 16,2호선 역삼역,애플원룸텔 역삼역점,1개,['27개'],월세  43~60,Y,N,공용,N
1010,서울,서울 강남구 언주로85길 23-12,우이신설선 화계역,유니시스 원룸,빈방없음,['8개'],월세  40~45,Y,3,공용,N
1011,서울,서울 강북구 도봉로71가길 46,2호선 잠실새내역,피렌체하우스 잠실점,빈방없음,['17개'],월세  40~50,Y,N,공용,N
1012,서울,서울 송파구 백제고분로 9길 31,N,골든하우스 양재역점,빈방없음,['39개'],월세  48~60,Y,N,공용,N
1013,서울,서울 강남구 논현로8길 14,9호선 삼전역,레이크팰리스,빈방없음,['70개'],월세  25~45,Y,2,공용,Y
1014,서울,서울 송파구 삼전로 91,3호선 홍제역,한가람원룸텔,빈방없음,['40개'],월세  20~30,Y,N,공용,Y
1015,서울,서울 서대문구 통일로39길 51,4호선 숙대입구역,파랑새정원,빈방없음,['50개'],월세  25~40,Y,N,공용,Y
1016,서울,서울 용산구 한강대로102가길 10-1,2호선 신당역,스테이원룸텔,1개,['37개'],월세  37~42,Y,N,공용,N
